TransactionID,ProductCategory,ProductID,QuantitySold,RevenueGenerated,TransactionTimestamp
1725,Electronics,1005,7,6637.62,2023-07-09 06:37:00
1726,Electronics,1003,2,449.07,2023-06-10 07:10:00
1727,Sports,4004,9,3562.54,2023-05-03 20:01:00
1728,Sports,4004,4,2247.5,2023-03-29 21:26:00
1729,Furniture,2003,2,1687.43,2023-09-22 07:18:00
1730,Furniture,2003,8,3378.05,2023-06-23 08:28:00
1731,Furniture,2005,3,2351.57,2023-06-04 09:14:00
1732,Sports,4004,6,5263.58,2023-01-07 06:48:00
1733,Clothing,3001,6,952.87,2023-10-20 04:48:00
1734,Clothing,3002,9,6275.39,2023-09-26 23:24:00
1735,Electronics,1001,10,8344.76,2023-09-12 10:08:00
1736,Electronics,1004,1,40.96,2023-06-03 06:04:00
1737,Electronics,1004,9,6254.54,2023-01-17 22:17:00
1738,Sports,4001,3,526.22,2023-08-25 04:19:00
1739,Sports,4005,1,910.42,2023-03-18 23:12:00
1740,Electronics,1001,6,4828.1,2023-01-27 19:05:00
1741,Clothing,3004,8,3915.89,2023-07-06 18:51:00
1742,Books,5004,3,651.52,2023-06-13 04:01:00
1743,Electronics,1005,1,847.14,2023-08-23 11:37:00
1744,Clothing,3003,6,2316.49,2023-07-06 11:14:00
1745,Clothing,3001,5,536.19,2023-02-16 16:53:00
1746,Clothing,3001,10,8826.08,2023-07-27 08:18:00
1747,Books,5002,7,4174.7,2023-01-25 04:26:00
1748,Sports,4003,8,3122.54,2023-08-15 12:14:00
1749,Sports,4003,1,949.15,2023-11-19 01:39:00
1750,Sports,4003,3,2953.88,2023-03-08 03:23:00
1751,Books,5003,8,5480.85,2023-02-15 07:16:00
1752,Sports,4004,2,365.11,2023-02-05 13:21:00
1753,Books,5001,7,167.0,2023-09-30 04:03:00
1754,Clothing,3001,8,601.9,2023-09-29 00:52:00
1755,Furniture,2003,4,1522.01,2023-11-23 19:31:00
1756,Sports,4004,6,4786.91,2023-08-24 13:26:00
1757,Sports,4005,5,1057.41,2023-01-23 21:46:00
1758,Books,5001,6,3795.04,2023-08-30 06:41:00
1759,Furniture,2003,7,5585.23,2023-01-13 03:19:00
1760,Electronics,1001,10,320.82,2023-05-22 19:37:00
1761,Furniture,2004,2,903.36,2023-12-03 18:15:00
1762,Sports,4003,7,186.88,2023-07-04 11:15:00
1763,Electronics,1002,6,4213.22,2023-10-15 06:08:00
1764,Furniture,2003,8,5607.16,2023-08-31 09:18:00
1765,Electronics,1003,10,2864.82,2023-08-09 15:55:00
1766,Sports,4003,10,4753.36,2023-05-16 18:50:00
1767,Electronics,1001,5,2040.01,2023-10-19 20:48:00
1768,Clothing,3003,7,2806.63,2023-10-06 00:53:00
1769,Books,5003,3,523.45,2023-10-04 00:37:00
1770,Books,5003,3,122.58,2023-02-19 02:00:00
1771,Books,5005,2,418.78,2023-08-03 08:11:00
1772,Books,5003,7,5642.18,2023-01-23 13:09:00
1773,Sports,4002,3,829.3,2023-09-02 01:53:00
1774,Clothing,3005,4,573.98,2023-09-03 13:32:00
1775,Sports,4002,8,7529.72,2023-01-02 19:52:00
1776,Electronics,1004,5,1774.19,2023-07-05 05:28:00
1777,Books,5003,6,2100.96,2023-01-30 07:45:00
1778,Books,5001,8,5553.44,2023-07-09 05:16:00
1779,Clothing,3005,6,2447.58,2023-04-09 17:57:00
1780,Electronics,1004,8,3602.69,2023-05-15 06:46:00
1781,Electronics,1001,5,4922.06,2023-08-26 02:38:00
1782,Books,5003,1,578.05,2023-05-19 11:44:00
1783,Clothing,3001,4,300.27,2023-07-07 02:11:00
1784,Sports,4001,6,210.85,2023-05-30 10:25:00
1785,Furniture,2004,3,2156.84,2023-06-24 16:27:00
1786,Books,5002,7,1199.49,2023-06-02 07:30:00
1787,Sports,4005,6,4282.02,2023-03-13 19:40:00
1788,Electronics,1002,10,4915.01,2023-11-12 01:47:00
1789,Electronics,1003,6,1529.93,2023-10-18 23:58:00
1790,Furniture,2005,4,2211.96,2023-09-06 18:54:00
1791,Electronics,1005,6,2112.88,2023-11-01 11:31:00
1792,Books,5005,8,7191.92,2023-08-31 10:08:00
1793,Sports,4004,5,699.23,2023-05-25 16:34:00
1794,Sports,4005,9,7178.51,2023-04-22 15:45:00
1795,Clothing,3003,10,5173.15,2023-03-14 08:46:00
1796,Sports,4002,10,9792.08,2023-05-21 17:17:00
1797,Books,5004,1,892.56,2023-11-06 10:09:00
1798,Clothing,3005,2,907.46,2023-02-15 18:56:00
1799,Clothing,3002,9,5083.59,2023-12-12 13:04:00
1800,Electronics,1004,8,414.54,2023-06-16 03:12:00
1801,Clothing,3001,5,1314.48,2023-04-05 15:35:00
1802,Sports,4001,6,3592.66,2023-10-18 23:20:00
1803,Clothing,3001,3,2093.66,2023-03-21 07:20:00
1804,Electronics,1001,10,2367.23,2023-02-08 09:41:00
1805,Books,5002,8,991.41,2023-10-23 23:35:00
1806,Books,5004,7,2907.96,2023-05-12 22:46:00
1807,Electronics,1003,6,2826.24,2023-12-29 08:42:00
1808,Clothing,3005,5,3021.96,2023-12-08 12:21:00
1809,Books,5005,2,952.39,2023-04-10 14:44:00
1810,Books,5002,8,6494.11,2023-09-05 14:04:00
1811,Sports,4002,9,4274.21,2023-05-20 04:04:00
1812,Sports,4001,6,3772.1,2023-05-25 08:32:00
1813,Sports,4003,7,778.69,2023-08-20 23:38:00
1814,Books,5002,8,953.88,2023-12-26 15:05:00
1815,Sports,4001,1,798.19,2023-05-13 06:43:00
1816,Sports,4002,8,2248.82,2023-08-06 11:52:00
1817,Books,5002,9,7957.44,2023-09-15 10:30:00
1818,Sports,4004,9,8131.48,2023-01-31 22:05:00
1819,Clothing,3001,3,1131.23,2023-03-15 20:34:00
1820,Clothing,3001,5,4546.27,2023-10-10 22:35:00
1821,Electronics,1001,2,951.12,2023-03-13 20:04:00
1822,Furniture,2001,1,331.63,2023-10-04 23:02:00
1823,Electronics,1001,4,2788.18,2023-03-29 10:10:00
1824,Books,5005,6,1060.22,2023-04-03 20:07:00
1825,Electronics,1005,10,9788.93,2023-07-03 05:22:00
1826,Furniture,2005,6,1180.65,2023-09-28 19:00:00
1827,Sports,4001,7,1491.81,2023-03-19 04:10:00
1828,Electronics,1005,2,1228.51,2023-02-05 06:53:00
1829,Furniture,2002,4,355.61,2023-02-13 17:15:00
1830,Books,5004,8,6951.24,2023-10-21 12:03:00
1831,Clothing,3002,9,6577.68,2023-06-19 02:21:00
1832,Electronics,1005,6,5223.62,2023-07-14 03:57:00
1833,Electronics,1005,7,4169.34,2023-03-19 12:10:00
1834,Furniture,2001,4,1912.07,2023-04-28 11:30:00
1835,Sports,4001,5,2551.02,2023-03-29 18:23:00
1836,Electronics,1001,10,1834.67,2023-10-07 20:46:00
1837,Sports,4001,8,4514.98,2023-10-27 23:11:00
1838,Books,5002,5,3807.95,2023-09-08 22:14:00
1839,Books,5002,9,6908.49,2023-09-21 22:17:00
1840,Books,5001,3,657.78,2023-08-03 01:46:00
1841,Books,5004,4,1985.05,2023-05-02 08:22:00
1842,Electronics,1004,2,1271.92,2023-04-18 13:10:00
1843,Clothing,3001,10,9602.92,2023-09-21 05:35:00
1844,Furniture,2002,5,2807.81,2023-05-22 02:17:00
1845,Books,5004,2,760.97,2023-12-24 01:25:00
1846,Sports,4004,1,678.8,2023-09-26 03:39:00
1847,Sports,4002,6,970.83,2023-05-24 12:24:00
1848,Electronics,1005,4,3065.62,2023-07-11 09:57:00
1849,Furniture,2001,5,3850.1,2023-07-14 17:49:00
1850,Clothing,3004,2,1622.91,2023-03-03 11:10:00
1851,Furniture,2002,7,6134.53,2023-02-22 08:42:00
1852,Sports,4003,3,822.86,2023-12-17 21:36:00
1853,Clothing,3001,4,1975.14,2023-07-08 13:47:00
1854,Books,5004,5,1054.58,2023-10-12 19:23:00
1855,Electronics,1001,4,1044.4,2023-03-17 03:59:00
1856,Electronics,1004,9,8505.61,2023-05-23 23:36:00
1857,Books,5003,8,4116.2,2023-05-12 01:42:00
1858,Sports,4003,9,8902.9,2023-11-28 15:52:00
1859,Books,5002,5,2801.38,2023-04-11 13:48:00
1860,Electronics,1003,5,2697.23,2023-10-05 04:57:00
1861,Electronics,1004,10,1092.18,2023-06-14 15:46:00
1862,Books,5002,9,8477.97,2023-07-14 08:53:00
1863,Clothing,3004,3,2127.48,2023-08-14 07:37:00
1864,Books,5004,1,361.34,2023-04-26 03:50:00
1865,Clothing,3001,6,3063.93,2023-01-02 23:39:00
1866,Furniture,2001,10,4678.38,2023-11-12 12:33:00
1867,Clothing,3005,6,1887.3,2023-11-11 14:43:00
1868,Furniture,2004,7,6715.96,2023-12-08 19:15:00
1869,Electronics,1002,6,1655.53,2023-09-23 08:02:00
1870,Clothing,3002,10,8303.75,2023-05-08 10:10:00
1871,Books,5001,10,4917.19,2023-06-22 00:17:00
1872,Clothing,3005,1,960.8,2023-05-04 09:34:00
1873,Sports,4003,3,2459.43,2023-04-21 14:11:00
1874,Books,5002,7,5710.79,2023-10-15 16:52:00
1875,Electronics,1004,7,1902.9,2023-03-13 11:55:00
1876,Electronics,1003,3,1554.73,2023-10-19 23:37:00
1877,Books,5002,10,1516.07,2023-04-15 15:30:00
1878,Furniture,2003,7,1639.69,2023-07-09 20:03:00
1879,Furniture,2001,4,1248.37,2023-01-19 06:07:00
1880,Books,5001,10,3328.04,2023-08-21 20:39:00
1881,Sports,4001,6,1761.38,2023-05-09 05:15:00
1882,Clothing,3003,3,1263.67,2023-02-07 17:05:00
1883,Books,5002,3,100.72,2023-09-23 07:49:00
1884,Electronics,1002,1,883.82,2023-12-06 17:00:00
1885,Furniture,2004,10,3556.51,2023-05-16 16:11:00
1886,Electronics,1005,10,3591.84,2023-07-14 03:37:00
1887,Furniture,2004,2,323.91,2023-05-29 02:00:00
1888,Sports,4002,3,1764.75,2023-02-01 12:59:00
1889,Books,5004,10,2955.05,2023-05-20 06:27:00
1890,Furniture,2005,3,2920.17,2023-12-14 01:31:00
1891,Electronics,1001,2,104.62,2023-04-03 22:24:00
1892,Books,5001,7,6043.39,2023-06-17 15:58:00
1893,Books,5004,10,3144.51,2023-06-28 04:56:00
1894,Clothing,3003,3,456.5,2023-10-04 19:36:00
1895,Furniture,2003,10,2724.08,2023-06-30 06:50:00
1896,Furniture,2001,5,2810.39,2023-05-02 22:54:00
1897,Furniture,2001,7,3750.27,2023-04-20 10:09:00
1898,Electronics,1005,5,747.45,2023-10-02 01:56:00
1899,Sports,4004,8,4797.67,2023-03-14 00:31:00
1900,Clothing,3004,2,439.92,2023-07-24 02:54:00
1901,Books,5004,5,283.77,2023-10-09 15:42:00
1902,Books,5003,2,1669.29,2023-05-01 18:56:00
1903,Electronics,1005,4,1498.98,2023-05-03 14:55:00
1904,Electronics,1003,8,7214.79,2023-03-17 12:46:00
1905,Electronics,1005,5,861.12,2023-03-02 09:17:00
1906,Clothing,3005,5,3698.97,2023-08-19 22:56:00
1907,Furniture,2001,8,902.12,2023-02-23 17:03:00
1908,Books,5004,6,980.79,2023-01-17 08:34:00
1909,Clothing,3004,4,3120.73,2023-03-16 06:45:00
1910,Sports,4004,7,1276.63,2023-07-04 00:55:00
1911,Clothing,3001,8,5140.06,2023-01-03 09:35:00
1912,Clothing,3001,5,2995.64,2023-12-28 13:50:00
1913,Electronics,1002,10,2591.87,2023-02-09 15:38:00
1914,Furniture,2004,4,2917.98,2023-10-14 12:53:00
1915,Clothing,3003,6,5052.53,2023-01-07 23:28:00
1916,Clothing,3002,4,818.78,2023-12-29 12:34:00
1917,Books,5001,2,1112.35,2023-03-08 04:57:00
1918,Furniture,2004,6,3250.1,2023-02-01 17:37:00
1919,Electronics,1002,4,1108.23,2023-03-30 15:04:00
1920,Furniture,2003,2,68.74,2023-04-07 01:32:00
1921,Electronics,1005,8,3333.35,2023-11-03 19:03:00
1922,Electronics,1001,5,4900.79,2023-01-29 17:57:00
1923,Furniture,2005,7,5163.0,2023-01-04 02:06:00
1924,Sports,4002,2,1213.11,2023-03-07 19:08:00
1925,Clothing,3005,4,692.75,2023-06-07 00:25:00
1926,Books,5001,3,1211.06,2023-08-14 07:56:00
1927,Clothing,3004,7,2643.21,2023-03-05 02:14:00
1928,Electronics,1002,10,9811.0,2023-01-01 23:54:00
1929,Furniture,2005,2,1622.4,2023-09-11 20:53:00
1930,Books,5001,2,196.59,2023-10-24 18:46:00
1931,Furniture,2003,1,372.09,2023-04-22 07:11:00
1932,Sports,4005,4,3279.51,2023-03-15 03:25:00
1933,Electronics,1003,5,4884.43,2023-02-16 03:53:00
1934,Clothing,3003,5,3510.74,2023-08-21 10:01:00
1935,Sports,4002,9,6482.02,2023-03-02 09:46:00
1936,Books,5003,7,4835.67,2023-06-14 07:27:00
1937,Electronics,1004,2,1374.23,2023-11-25 23:09:00
1938,Sports,4004,6,728.51,2023-09-12 07:39:00
1939,Furniture,2002,5,2944.03,2023-11-16 09:20:00
1940,Sports,4003,10,1167.01,2023-08-06 02:53:00
1941,Books,5002,9,6074.55,2023-08-17 07:25:00
1942,Clothing,3002,9,2877.18,2023-01-05 00:27:00
1943,Books,5001,9,3186.93,2023-03-17 13:32:00
1944,Sports,4002,8,3878.1,2023-11-06 01:34:00
1945,Books,5002,8,2237.74,2023-02-13 14:27:00
1946,Books,5005,1,198.3,2023-09-05 17:01:00
1947,Clothing,3004,9,982.77,2023-06-30 05:30:00
1948,Furniture,2004,5,4727.29,2023-11-25 22:50:00
1949,Sports,4001,4,718.63,2023-07-11 17:14:00
1950,Sports,4004,8,6378.61,2023-04-27 21:43:00
1951,Furniture,2003,3,2602.83,2023-01-03 10:03:00
1952,Clothing,3002,7,6383.71,2023-04-03 16:29:00
1953,Electronics,1004,8,6992.06,2023-12-05 14:42:00
1954,Furniture,2004,7,5535.65,2023-12-30 19:45:00
1955,Clothing,3005,7,1283.42,2023-12-29 12:09:00
1956,Books,5001,3,2527.97,2023-03-05 14:12:00
1957,Sports,4005,10,1729.52,2023-06-05 11:36:00
1958,Sports,4001,9,2612.22,2023-08-30 03:44:00
1959,Books,5004,9,6906.49,2023-01-17 14:44:00
1960,Sports,4004,3,2455.71,2023-03-02 03:54:00
1961,Sports,4003,10,2614.22,2023-03-17 23:58:00
1962,Sports,4003,8,3025.41,2023-07-17 06:49:00
1963,Electronics,1002,10,4096.35,2023-12-27 15:11:00
1964,Furniture,2005,9,4001.8,2023-10-28 13:05:00
1965,Books,5002,3,1649.65,2023-05-19 02:09:00
1966,Books,5001,10,8695.65,2023-08-23 05:27:00
1967,Furniture,2002,9,7033.42,2023-09-29 01:17:00
1968,Sports,4005,3,636.24,2023-06-09 22:53:00
1969,Sports,4005,3,2386.17,2023-05-10 18:35:00
1970,Sports,4003,2,1974.45,2023-06-01 06:36:00
1971,Clothing,3002,4,766.96,2023-03-06 16:19:00
1972,Furniture,2004,8,269.17,2023-11-26 13:55:00
1973,Books,5002,4,3161.19,2023-05-02 09:46:00
1974,Clothing,3003,2,181.34,2023-09-04 12:03:00
1975,Clothing,3004,1,888.65,2023-12-27 10:44:00
1976,Sports,4002,3,1846.67,2023-03-26 17:43:00
1977,Clothing,3002,7,844.77,2023-10-28 17:26:00
1978,Electronics,1002,9,959.33,2023-06-22 09:14:00
1979,Sports,4004,3,2657.71,2023-10-13 16:13:00
1980,Clothing,3001,3,1669.65,2023-12-12 17:17:00
1981,Books,5004,5,4071.41,2023-01-03 14:50:00
1982,Clothing,3002,4,3637.9,2023-05-02 05:27:00
1983,Sports,4003,8,2065.91,2023-06-18 22:21:00
1984,Electronics,1005,7,905.75,2023-05-24 04:09:00
1985,Sports,4005,2,1751.23,2023-04-26 03:33:00
1986,Clothing,3004,3,1976.04,2023-10-23 13:21:00
1987,Sports,4002,2,946.43,2023-07-21 18:01:00
1988,Books,5002,9,1481.09,2023-02-07 09:33:00
1989,Books,5003,8,5864.56,2023-02-24 06:01:00
1990,Sports,4005,5,369.78,2023-12-08 08:49:00
1991,Sports,4001,2,768.85,2023-12-01 02:37:00
1992,Books,5005,7,2932.12,2023-03-02 23:01:00
1993,Electronics,1001,3,323.81,2023-11-03 20:36:00
1994,Electronics,1003,4,3797.89,2023-04-07 05:40:00
1995,Electronics,1003,9,7805.69,2023-11-02 10:13:00
1996,Electronics,1003,5,3458.08,2023-10-05 23:45:00
1997,Furniture,2001,9,5286.21,2023-02-12 00:33:00
1998,Sports,4005,10,2365.82,2023-08-19 17:29:00
1999,Electronics,1003,2,1249.14,2023-12-13 16:59:00
2000,Books,5001,6,5252.64,2023-03-01 11:40:00
2001,Sports,4003,9,1158.16,2023-07-21 13:48:00
2002,Clothing,3001,8,3296.14,2023-01-07 18:23:00
2003,Electronics,1004,7,1216.1,2023-02-23 19:53:00
2004,Clothing,3002,1,234.72,2023-11-03 16:12:00
2005,Furniture,2002,5,288.74,2023-12-30 21:40:00
2006,Electronics,1004,10,4662.11,2023-03-14 23:39:00
2007,Clothing,3005,6,3000.6,2023-09-27 10:25:00
2008,Books,5001,2,332.77,2023-05-27 05:59:00
2009,Clothing,3001,6,5605.46,2023-04-16 01:14:00
2010,Books,5004,1,192.89,2023-01-19 03:39:00
2011,Books,5001,10,2481.77,2023-05-01 04:12:00
2012,Electronics,1001,8,1788.49,2023-08-31 16:04:00
2013,Books,5002,3,1532.45,2023-04-10 04:33:00
2014,Clothing,3003,1,969.97,2023-07-22 12:44:00
2015,Clothing,3004,3,143.58,2023-01-17 19:52:00
2016,Sports,4004,1,640.09,2023-08-28 09:38:00
2017,Books,5005,3,2592.88,2023-05-31 18:02:00
2018,Books,5003,5,2087.4,2023-01-29 08:58:00
2019,Sports,4003,10,6645.51,2023-03-18 01:48:00
2020,Clothing,3001,6,637.39,2023-11-09 23:20:00
2021,Books,5003,7,441.87,2023-05-20 02:44:00
2022,Electronics,1003,3,1927.09,2023-10-30 02:25:00
2023,Furniture,2004,10,2335.92,2023-07-26 08:39:00
2024,Electronics,1005,10,9411.41,2023-10-27 10:35:00
2025,Sports,4001,8,1937.1,2023-11-29 18:30:00
2026,Furniture,2002,1,283.03,2023-10-09 15:33:00
2027,Clothing,3001,2,467.26,2023-07-04 13:37:00
2028,Electronics,1002,1,221.78,2023-10-13 05:39:00
2029,Clothing,3005,7,3875.8,2023-08-08 06:16:00
2030,Clothing,3001,8,4517.75,2023-01-29 19:38:00
2031,Sports,4005,8,6248.22,2023-02-05 09:50:00
2032,Electronics,1003,4,1467.73,2023-09-14 06:27:00
2033,Books,5004,9,7244.81,2023-02-23 19:13:00
2034,Clothing,3003,1,225.53,2023-07-15 03:14:00
2035,Furniture,2005,4,188.96,2023-01-28 16:31:00
2036,Books,5005,8,6204.74,2023-12-03 21:46:00
2037,Electronics,1003,1,252.81,2023-02-08 03:42:00
2038,Furniture,2001,7,6962.67,2023-10-30 07:13:00
2039,Clothing,3002,7,6191.7,2023-10-19 18:46:00
2040,Books,5004,8,5744.84,2023-12-29 02:39:00
2041,Furniture,2003,2,725.07,2023-03-30 11:49:00
2042,Sports,4002,10,8001.79,2023-08-12 23:45:00
2043,Books,5003,8,4280.94,2023-02-09 08:32:00
2044,Sports,4005,5,3588.39,2023-03-12 02:36:00
2045,Furniture,2005,8,7563.54,2023-05-21 22:36:00
2046,Sports,4001,6,348.09,2023-09-08 20:50:00
2047,Books,5005,8,2374.11,2023-06-21 19:48:00
2048,Electronics,1003,8,1076.15,2023-01-15 15:49:00
2049,Electronics,1005,9,5409.19,2023-01-30 11:00:00
2050,Books,5001,10,3623.45,2023-10-16 03:37:00
2051,Electronics,1005,9,8394.75,2023-08-26 09:16:00
2052,Electronics,1002,8,698.96,2023-07-03 12:26:00
2053,Electronics,1001,7,589.74,2023-08-23 04:16:00
2054,Sports,4004,1,265.8,2023-07-31 21:10:00
2055,Books,5003,4,1454.51,2023-04-28 17:40:00
2056,Clothing,3005,2,508.35,2023-12-27 02:08:00
2057,Electronics,1003,5,2837.23,2023-03-28 12:41:00
2058,Clothing,3002,7,6139.25,2023-07-23 20:54:00
2059,Electronics,1005,6,4690.46,2023-04-13 07:27:00
2060,Clothing,3004,7,2412.28,2023-11-16 15:16:00
2061,Furniture,2004,9,2112.08,2023-03-09 03:17:00
2062,Furniture,2003,4,2938.31,2023-02-24 21:24:00
2063,Furniture,2002,8,161.44,2023-03-15 00:47:00
2064,Books,5001,8,535.99,2023-12-26 11:31:00
2065,Sports,4004,10,9894.28,2023-11-09 10:20:00
2066,Clothing,3005,5,3356.03,2023-09-19 20:44:00
2067,Books,5001,10,3564.77,2023-01-18 05:30:00
2068,Sports,4003,6,4581.6,2023-01-21 11:39:00
2069,Sports,4003,2,1423.82,2023-01-08 03:53:00
2070,Sports,4005,5,3012.66,2023-11-09 03:10:00
2071,Sports,4005,2,1849.09,2023-01-27 03:13:00
2072,Furniture,2004,9,7510.48,2023-01-14 16:45:00
2073,Electronics,1001,8,4579.47,2023-07-23 11:34:00
2074,Electronics,1001,6,3000.45,2023-10-24 04:32:00
2075,Clothing,3001,4,2732.51,2023-05-27 10:27:00
2076,Clothing,3001,8,1491.01,2023-05-04 02:18:00
2077,Clothing,3003,1,665.7,2023-01-29 04:01:00
2078,Furniture,2004,7,1926.61,2023-06-06 17:29:00
2079,Clothing,3004,9,2942.92,2023-03-23 22:48:00
2080,Sports,4004,4,3474.84,2023-09-27 18:22:00
2081,Furniture,2005,1,728.73,2023-12-30 19:42:00
2082,Electronics,1003,8,2052.72,2023-07-06 10:22:00
2083,Clothing,3003,4,2231.68,2023-09-15 19:39:00
2084,Books,5004,1,86.49,2023-06-12 08:20:00
2085,Furniture,2004,5,4945.93,2023-09-15 03:32:00
2086,Clothing,3002,1,867.9,2023-12-25 15:04:00
2087,Furniture,2002,8,2116.41,2023-12-20 04:45:00
2088,Sports,4001,6,5398.83,2023-08-12 15:11:00
2089,Sports,4003,3,64.16,2023-10-08 23:45:00
2090,Electronics,1005,5,1303.52,2023-12-03 02:30:00
2091,Sports,4002,5,3341.34,2023-11-02 13:43:00
2092,Books,5001,7,6699.64,2023-07-18 12:06:00
2093,Furniture,2002,1,322.21,2023-07-01 11:06:00
2094,Furniture,2002,10,4729.1,2023-03-22 01:19:00
2095,Sports,4005,3,1245.51,2023-04-07 06:37:00
2096,Sports,4002,9,1528.77,2023-10-25 04:30:00
2097,Electronics,1005,8,4632.54,2023-01-30 23:00:00
2098,Clothing,3002,2,688.4,2023-11-01 16:09:00
2099,Electronics,1002,5,3685.31,2023-01-08 16:36:00
2100,Books,5004,8,3903.85,2023-05-09 08:14:00
2101,Sports,4003,8,3733.67,2023-03-15 21:16:00
2102,Furniture,2002,7,1757.34,2023-09-20 21:12:00
2103,Sports,4005,9,6460.42,2023-02-03 10:01:00
2104,Sports,4002,6,4130.13,2023-02-25 19:30:00
2105,Clothing,3002,2,1215.06,2023-12-13 12:56:00
2106,Electronics,1005,4,1928.26,2023-02-04 13:29:00
2107,Clothing,3004,5,3182.81,2023-01-18 02:51:00
2108,Clothing,3002,4,738.04,2023-12-14 17:25:00
2109,Furniture,2003,4,3688.65,2023-01-13 23:26:00
2110,Furniture,2002,6,5050.2,2023-09-28 01:35:00
2111,Books,5002,6,1969.21,2023-01-28 12:37:00
2112,Clothing,3002,9,6101.05,2023-10-26 16:39:00
2113,Electronics,1001,9,8646.22,2023-12-11 21:40:00
2114,Sports,4003,9,4783.73,2023-07-10 05:55:00
2115,Sports,4004,2,1285.54,2023-02-18 23:45:00
2116,Furniture,2005,6,2001.57,2023-01-04 03:45:00
2117,Clothing,3005,3,2901.11,2023-08-18 17:59:00
2118,Sports,4003,1,455.31,2023-02-01 23:20:00
2119,Electronics,1001,10,606.58,2023-03-08 07:38:00
2120,Sports,4003,10,4213.1,2023-02-17 20:38:00
2121,Furniture,2001,1,107.67,2023-06-24 10:01:00
2122,Furniture,2003,4,2366.96,2023-06-22 03:23:00
2123,Books,5003,2,1387.19,2023-09-01 13:20:00
2124,Clothing,3005,1,529.87,2023-04-26 11:37:00
2125,Furniture,2004,6,595.52,2023-03-29 06:41:00
2126,Electronics,1004,6,4257.95,2023-07-04 05:03:00
2127,Electronics,1005,3,627.74,2023-01-13 04:41:00
2128,Furniture,2002,6,4659.8,2023-01-17 23:10:00
2129,Sports,4003,5,416.66,2023-08-16 15:54:00
2130,Clothing,3004,5,74.21,2023-01-08 15:54:00
2131,Books,5001,6,4347.07,2023-01-11 20:46:00
2132,Sports,4002,3,2568.34,2023-03-26 12:58:00
2133,Books,5002,9,3950.63,2023-11-28 17:11:00
2134,Electronics,1002,10,4855.13,2023-11-30 03:57:00
2135,Sports,4003,9,3864.67,2023-05-03 08:21:00
2136,Furniture,2002,8,4278.42,2023-04-26 06:55:00
2137,Books,5001,5,394.88,2023-08-10 12:40:00
2138,Sports,4004,6,5487.51,2023-10-13 19:40:00
2139,Clothing,3005,4,927.14,2023-02-02 19:50:00
2140,Electronics,1005,1,20.77,2023-05-03 06:19:00
2141,Electronics,1003,5,4131.85,2023-02-18 04:24:00
2142,Electronics,1005,4,508.2,2023-05-19 15:29:00
2143,Sports,4004,5,181.22,2023-02-09 22:04:00
2144,Sports,4003,1,815.39,2023-10-07 23:26:00
2145,Clothing,3001,4,2776.57,2023-12-02 08:21:00
2146,Sports,4002,4,99.35,2023-05-04 13:57:00
2147,Furniture,2003,5,1868.62,2023-01-29 16:26:00
2148,Electronics,1003,2,799.07,2023-09-22 17:15:00
2149,Sports,4002,1,553.52,2023-05-10 17:22:00
2150,Sports,4001,9,8217.23,2023-12-25 19:13:00
2151,Clothing,3003,10,8181.74,2023-12-28 23:33:00
2152,Clothing,3001,8,2485.75,2023-09-15 13:01:00
2153,Electronics,1004,1,627.44,2023-12-20 12:49:00
2154,Furniture,2001,3,2497.35,2023-08-14 09:36:00
2155,Books,5003,6,2452.3,2023-05-01 00:17:00
2156,Clothing,3005,7,3098.29,2023-01-02 16:43:00
2157,Books,5005,2,780.3,2023-11-19 19:01:00
2158,Books,5002,8,2760.39,2023-10-03 14:14:00
2159,Books,5003,4,2925.26,2023-06-24 01:18:00
2160,Sports,4005,1,271.97,2023-04-29 17:18:00
2161,Electronics,1002,4,904.93,2023-11-14 19:47:00
2162,Clothing,3001,10,3054.47,2023-01-14 18:16:00
2163,Books,5002,4,3110.46,2023-01-15 15:30:00
2164,Sports,4001,1,756.02,2023-08-16 05:29:00
2165,Books,5003,4,3138.78,2023-09-09 05:42:00
2166,Books,5002,1,867.89,2023-06-25 15:49:00
2167,Clothing,3003,4,529.43,2023-09-27 19:16:00
2168,Electronics,1003,1,286.02,2023-11-29 18:30:00
2169,Furniture,2002,10,5127.28,2023-08-07 22:44:00
2170,Sports,4002,4,3402.65,2023-11-11 13:08:00
2171,Furniture,2003,10,6602.1,2023-09-09 12:47:00
2172,Books,5003,10,9006.98,2023-11-18 03:08:00
2173,Clothing,3001,3,1691.5,2023-09-05 15:53:00
2174,Books,5002,8,6036.5,2023-12-17 18:15:00
2175,Furniture,2002,8,5539.54,2023-12-16 13:49:00
2176,Sports,4004,7,2680.16,2023-12-27 13:22:00
2177,Furniture,2005,7,1849.65,2023-06-20 10:35:00
2178,Books,5004,5,1909.58,2023-10-11 08:21:00
2179,Electronics,1002,3,998.33,2023-03-18 12:42:00
2180,Clothing,3004,2,1436.11,2023-11-12 07:16:00
2181,Books,5003,6,1527.15,2023-12-25 22:00:00
2182,Books,5001,1,315.14,2023-02-25 13:02:00
2183,Clothing,3001,3,2728.05,2023-08-11 05:18:00
2184,Books,5005,9,7649.11,2023-06-02 03:33:00
2185,Books,5002,4,1443.66,2023-08-24 02:21:00
2186,Electronics,1002,8,7513.48,2023-07-16 23:40:00
2187,Sports,4005,4,266.14,2023-01-17 03:24:00
2188,Clothing,3003,2,360.35,2023-02-16 03:08:00
